2013-05-12,6.5475
2013-05-13,5.985
2013-05-14,2.3075
2013-05-15,3.966666666666667
2013-05-16,1.1197222222222223
2013-05-17,2.0244444444444443
2013-05-18,1.9691666666666667
2013-05-19,5.499444444444444
2013-05-20,2.702222222222222
2013-05-21,1.0972222222222223
2013-05-22,1.7783333333333333
2013-05-23,0
2013-05-24,0
2013-05-25,4.9575
2013-05-26,2.2044444444444444
2013-05-27,4.075
2013-05-28,4.417777777777777
2013-05-29,2.2222222222222223
2013-05-30,3.986111111111111
2013-05-31,3.013333333333333
